targa,tratta,volte
1003617,12-,1
3309252,12-20-,1
6086746,8-3-22-,1
13878913,23-,1
10313949,16-,1
33597,17-,1
33599,1-,1
33604,19-,1
2559125,27-,1
33614,1-16-4-,1
311025,6-,1
311027,8-,1
33621,12-2-,1
2281903,19-,1
10959312,16-,1
33626,24-,1
33627,7-16-,1
13878919,8-,1
2601309,7-17-,1
33636,2-4-,1
503935,22-4-,1
4232586,4-,1
1995085,18-15-,1
33645,11-16-,1
429520,4-,1
33649,12-,1
13878922,15-,1
584615,1-,1
13878927,4-,1
13878929,8-,1
661953,19-,1
10750392,2-16-,1
13878931,18-,1
13878934,27-,1
584635,7-,1
3445671,17-,1
1172781,14-,1
13878936,4-,1
4077783,14-,1
6122523,13-,1
1485985,10-23-,1
1172787,1-3-,1
2281940,27-,1
33730,11-,1
13448231,4-,1
2242702,24-,1
819346,14-1-,1
908365,1-,1
1328086,1-4-,1
13878937,10-15-3-,1
8890312,24-,1
2806359,13-,1
584658,27-,1
179015,8-12-,1
2688955,16-,1
429581,18-23-11-,1
13878938,13-,1
5939253,4-,1
311140,8-,1
33760,11-19-,1
11007521,23-,1
503990,12-14-13-,1
33761,27-,1
8936494,7-17-,1
33762,18-8-22-,1
33770,19-,1
504003,24-,1
819362,10-8-,1
2688963,16-,1
2380835,18-,1
1247941,4-,1
2281951,8-,1
33792,17-5-22-,1
179052,19-1-,1
33794,6-,1
2051040,19-,1
33798,11-,1
429611,15-,1
33804,3-,1
2806373,5-,1
735117,1-,1
2333036,6-,1
33811,8-22-1-,1
1717916,1-,1
10783063,13-12-,1
33815,20-,1
2431719,15-20-2-,1
584685,14-,1
4077860,22-,1
7846053,19-,1
6991842,22-,1
10882872,18-,1
5780630,2-,1
10926088,23-15-8-13-,1
10750407,5-8-7-,1
311222,12-14-,1
3180817,24-1-6-,1
908433,12-19-13-,1
3322919,13-,1
179107,20-,1
1486033,2-,1
2281972,5-,1
13878946,10-,1
662061,3-,1
1545122,15-13-12-,1
2242731,17-,1
504101,12-5-,1
33888,11-,1
179156,1-,1
1172875,23-15-5-12-,1
179159,19-2-,1
2281987,17-,1
1003759,5-8-,1
179168,6-,1
2728819,19-20-16-15-,1
8234353,16-,1
13878949,10-5-,1
1172885,1-,1
3305766,12-2-4-,1
33913,8-22-,1
1172887,27-,1
819436,14-,1
33922,1-,1
2380854,1-,1
819442,10-18-23-5-12-4-,1
1402568,22-,1
179191,14-,1
33928,20-,1
311304,24-,1
1066000,2-16-,1
5553853,20-,1
33935,7-,1
11326303,10-,1
311310,2-,1
2470889,6-,1
504151,24-4-,1
179208,2-17-5-,1
10750419,15-,1
2845372,1-13-,1
662086,1-14-,1
735175,20-2-,1
1003783,16-10-,1
33961,7-,1
311338,8-,1
1248091,12-19-,1
179227,19-,1
33971,23-,1
2431749,24-,1
33974,15-13-,1
1003790,4-23-15-,1
179238,20-2-,1
1875673,23-5-,1
584764,7-17-,1
3375239,20-,1
13878955,24-,1
1172934,8-,1
3180847,2-,1
2518559,1-13-,1
1003809,8-20-,1
662113,15-14-,1
584772,8-,1
1248131,17-,1
429724,6-,1
3397189,5-,1
13878960,7-,1
2282024,1-,1
2601402,10-7-16-,1
34049,27-,1
1545158,2-3-,1
5157852,2-,1
908552,20-,1
908555,27-18-,1
34060,11-,1
735227,22-,1
34064,15-2-,1
662131,2-18-5-,1
311427,8-1-3-12-,1
34065,18-8-,1
10335958,19-,1
34067,24-,1
34068,6-,1
1769104,27-,1
1402634,23-14-,1
3773058,1-,1
1402635,3-,1
179311,19-,1
1595683,17-,1
662136,8-,1
1248174,2-4-8-3-,1
584796,22-8-,1
1995199,4-,1
2470953,14-,1
2885084,13-,1
1769108,5-,1
11326314,10-15-,1
504275,24-,1
429770,10-,1
3075430,8-,1
6253766,15-5-16-,1
34096,7-,1
4714542,1-,1
2765988,1-8-3-,1
34108,18-,1
12521278,12-,1
34126,3-,1
34129,15-,1
13878965,22-,1
504305,10-,1
429808,23-,1
13878970,24-,1
34135,23-5-,1
2885102,16-,1
584831,16-,1
2601443,13-,1
1066118,2-,1
429828,13-,1
7357575,12-,1
2333116,27-,1
34156,6-,1
429837,23-,1
1769130,18-3-,1
34170,8-,1
735277,16-,1
3362463,1-,1
13878975,3-,1
13878976,23-5-3-13-16-,1
584849,2-4-,1
1545215,19-,1
179415,15-5-,1
5374929,1-14-,1
34189,22-12-,1
179417,1-12-,1
34193,13-,1
2431786,18-,1
4232771,12-4-,1
179421,7-,1
2282094,8-12-,1
10750452,20-,1
8054590,18-2-,1
13878978,10-23-,1
13685116,15-1-12-2-,1
1248258,14-,1
4919483,27-10-18-15-,1
13878980,4-,1
34233,14-,1
1595753,3-,1
908674,1-12-,1
584873,12-14-,1
2380940,5-,1
10657477,24-,1
2051157,20-27-5-,1
311544,17-,1
13878982,7-,1
7238379,20-,1
6253818,1-,1
3180878,7-,1
11403260,10-18-,1
2242794,19-,1
3075476,20-,1
3075477,22-,1
11285138,2-,1
311560,7-17-,1
7208669,17-,1
1066185,17-,1
13878987,14-,1
34297,12-18-5-,1
12897310,16-23-,1
13878989,23-,1
3029404,18-,1
3111295,15-,1
13878990,4-,1
908707,3-,1
735334,7-,1
584910,3-,1
735338,2-,1
311592,10-23-,1
2728932,10-,1
2431824,3-13-,1
662255,22-,1
2333147,20-,1
2282134,10-,1
3231843,27-,1
9398931,12-20-2-,1
311612,7-,1
6862266,12-4-,1
179518,5-,1
4014109,20-23-5-14-,1
311621,1-12-20-17-8-,1
735353,16-,1
179525,24-5-,1
13878992,10-,1
2282145,16-,1
2204478,27-,1
2728940,10-,1
13878994,2-16-,1
311630,20-10-,1
584931,20-2-,1
13878995,7-,1
179538,4-,1
179540,27-,1
2116238,14-,1
5209683,19-,1
12283680,27-,1
1328493,23-,1
584945,3-,1
10750492,18-5-,1
10926147,5-,1
34377,23-,1
13878998,6-,1
179570,22-2-15-,1
2601501,20-,1
1875868,13-,1
13879000,22-4-,1
179595,12-2-15-8-,1
4592243,24-,1
2282173,27-,1
584958,2-16-,1
179598,8-20-20-,1
5103709,19-,1
3266342,22-,1
34413,11-13-,1
2161474,17-,1
13879002,14-,1
13879004,24-7-6-,1
2728962,1-,1
179606,1-,1
13879006,17-4-,1
735390,13-,1
13879007,18-5-4-,1
1666284,27-10-,1
3147551,16-,1
13879008,8-3-16-,1
13879010,12-,1
2885158,19-,1
584976,2-4-,1
179640,1-12-7-5-13-,1
179643,24-,1
34463,7-,1
662335,27-,1
13879016,8-,1
2204506,5-,1
2518692,24-7-,1
3029445,6-,1
311743,20-,1
2161490,24-,1
2559364,7-,1
908824,19-,1
5375049,27-,1
2649820,24-,1
6514209,18-,1
179673,27-,1
504527,19-16-,1
12692115,18-15-3-,1
13879019,4-,1
179686,8-3-13-12-,1
34516,24-,1
1486240,22-,1
1173146,8-3-,1
34525,15-8-,1
1718094,13-,1
34529,7-24-,1
179709,6-,1
1173157,20-,1
4232893,17-,1
13879022,1-,1
5320272,17-15-,1
2518710,23-15-5-,1
8840458,15-12-2-,1
504567,16-,1
4714733,22-4-,1
34562,4-,1
430113,7-17-,1
819813,24-,1
10835531,10-,1
1718102,8-,1
1829758,14-,1
34569,1-,1
2649845,27-,1
2282242,11-13-,1
34574,17-,1
735454,15-22-,1
908896,20-,1
34579,14-19-,1
1875949,17-15-,1
735459,7-,1
1666334,7-,1
13879025,2-,1
2282244,27-,1
6774510,17-,1
2431894,18-,1
311830,27-,1
311831,7-,1
13879026,3-,1
2766142,3-,1
34602,16-,1
311837,24-,1
1173175,2-7-,1
179768,7-,1
34609,6-,1
34616,6-,1
34623,17-16-,1
585060,12-20-,1
2987147,14-,1
1402884,17-,1
2242859,17-18-,1
2987148,14-,1
735484,18-,1
504621,10-,1
34642,10-18-,1
504623,3-,1
311870,1-20-,1
1066407,12-,1
13879030,17-,1
662414,1-,1
585070,27-,1
179807,7-,1
585072,5-,1
1769259,18-7-,1
430163,27-,1
908959,7-,1
504641,20-,1
2518731,12-20-,1
5320295,15-5-,1
1595935,22-,1
2845540,20-,1
585078,27-,1
3867410,17-23-15-3-13-,1
2381069,3-,1
2471156,2-,1
1875989,18-,1
735510,17-,1
2242873,4-,1
34700,6-,1
179850,6-,1
34709,5-,1
34711,19-2-24-,1
504666,24-,1
2885213,3-,1
585088,6-,1
34721,24-,1
34723,27-4-,1
34726,4-,1
311926,3-,1
1004087,23-,1
34728,1-,1
2282285,17-4-,1
1173215,5-3-12-,1
2381077,15-,1
34741,15-5-,1
3075551,20-,1
1248560,4-,1
34754,6-,1
585105,24-,1
179873,12-20-,1
13879032,18-3-,1
179874,7-,1
34769,22-,1
3773428,6-,1
1995395,10-7-,1
13879033,5-,1
34777,10-18-7-,1
13879034,4-,1
311969,24-,1
179887,1-14-,1
735546,4-,1
34782,7-,1
7290413,24-,1
662463,16-,1
1933162,19-16-4-10-15-14-,1
585122,14-,1
179896,24-,1
34791,23-,1
4294249,24-,1
9833204,27-2-16-,1
13879037,3-,1
909036,6-,1
504727,17-,1
585135,18-,1
6739785,12-,1
2518761,17-3-,1
430251,14-,1
2161568,14-,1
6367855,20-4-,1
430258,3-13-,1
1545387,17-7-,1
1995411,11-,1
1933181,10-23-,1
5901172,27-,1
11037068,20-,1
179929,27-,1
179933,6-,1
4160596,17-16-18-,1
34848,7-,1
585161,7-,1
585162,3-14-,1
34862,7-,1
10336092,5-3-,1
819942,24-,1
7661238,4-,1
1173262,1-12-,1
819947,15-20-,1
2282320,12-,1
2689222,27-,1
10895199,17-,1
2282322,24-,1
819958,17-,1
4516776,8-,1
34915,5-,1
735597,11-14-,1
34916,11-2-,1
10314154,10-,1
1596031,6-,1
2518789,7-,1
6894482,12-,1
13879039,7-6-,1
2333304,20-,1
6046074,7-,1
819968,12-,1
504808,14-,1
34935,27-,1
2601612,6-,1
180000,7-,1
2051356,15-8-3-13-12-20-7-,1
430311,8-,1
1328740,27-,1
34944,12-,1
2282333,3-,1
312094,16-4-,1
7154095,27-,1
3350006,23-3-13-,1
1403028,16-,1
34958,15-,1
3528012,17-7-,1
585225,24-,1
13879041,23-,1
2559481,20-5-14-,1
2161608,19-8-3-,1
34989,1-20-,1
10926197,15-22-,1
312124,16-,1
430342,5-,1
735641,17-8-,1
3180981,16-4-10-7-,1
735645,7-,1
180066,17-,1
5700628,7-,1
2282352,6-,1
35000,17-,1
3307605,1-,1
10403095,3-,1
7104276,20-,1
7846432,20-,1
3773557,1-,1
13879047,15-,1
35012,12-,1
13879052,2-,1
13879054,15-,1
5858128,4-,1
13879057,12-,1
909166,4-,1
585283,1-,1
8286905,1-,1
312177,16-18-8-,1
13879059,22-,1
585295,12-20-,1
180118,2-,1
909177,12-16-,1
585299,22-,1
1403072,16-,1
585300,1-,1
585301,20-,1
585303,1-,1
13879064,15-,1
13879070,16-,1
13879071,3-,1
13879075,2-,1
2282417,11-,1
585327,2-,1
13879077,17-,1
3528094,12-,1
2885296,15-,1
7597618,4-,1
13879083,2-,1
2845666,5-,1
11171912,1-,1
1004265,22-12-,1
312248,24-,1
35087,7-,1
430410,8-,1
585355,2-,1
585356,12-,1
2729116,1-,1
35090,14-,1
1004269,17-,1
35096,10-18-,1
3232013,1-,1
13879090,15-8-,1
2282447,27-,1
2381252,1-,1
585375,22-,1
5939498,10-5-,1
3397431,16-,1
4399714,19-,1
662607,27-,1
585389,22-,1
13879091,15-,1
13879092,15-,1
10723152,5-,1
1666529,8-,1
10723156,23-,1
1666536,3-,1
1718250,20-,1
2381261,2-,1
10699859,2-,1
909262,17-,1
3029624,6-,1
11326422,10-,1
180234,2-4-,1
180243,4-,1
2051442,6-18-,1
35165,8-,1
180251,6-15-,1
7992507,16-,1
11326424,1-,1
430437,17-,1
585439,1-,1
585440,22-20-,1
13722967,23-,1
35172,24-,1
2471336,15-13-2-,1
13879100,2-4-,1
12102506,27-,1
10253447,6-,1
180274,18-3-,1
180277,1-2-4-,1
180279,22-,1
1829896,1-,1
2559575,20-,1
180291,16-,1
2381284,22-,1
2282479,10-,1
1066706,6-,1
35197,22-,1
2559586,2-16-,1
2282492,8-,1
180335,20-,1
2282493,4-,1
35202,1-,1
820172,22-,1
5742631,1-12-2-,1
2845701,22-,1
585480,1-16-,1
2766321,16-27-18-19-,1
180352,11-,1
10565576,1-12-23-15-3-13-,1
2729161,1-12-3-,1
585482,20-16-,1
13879103,5-20-,1
5554207,8-,1
13879104,5-,1
1486511,1-4-,1
504993,12-3-,1
312406,20-2-,1
35213,27-,1
312414,1-,1
3232056,12-,1
6992099,7-,1
585513,10-,1
1486517,23-,1
4399825,8-,1
1173394,14-,1
909358,12-,1
2051487,22-,1
2051489,16-,1
180401,16-,1
3029664,14-,1
1403210,2-,1
909368,16-5-3-,1
1596186,20-,1
35232,1-12-,1
6193627,15-12-,1
13879110,12-2-,1
3446394,16-,1
1769516,15-,1
585533,5-,1
1829910,18-,1
1248876,22-,1
909380,23-,1
35245,1-,1
820213,10-23-13-22-,1
35254,12-,1
11285224,10-,1
3303400,1-,1
2282521,1-20-3-,1
13879113,18-,1
13086031,3-,1
585560,20-,1
585561,22-,1
3867643,23-,1
4963617,2-,1
2381335,1-,1
2381338,2-,1
5780974,20-2-,1
2381339,20-,1
3773778,16-,1
180478,16-,1
13879115,16-,1
13879116,4-,1
585590,1-4-,1
3773799,4-,1
909423,1-,1
180501,20-,1
180502,1-2-,1
12996018,6-,1
3773804,19-,1
13879119,22-,1
180514,20-,1
585594,20-,1
1328983,2-16-,1
585599,12-,1
3328823,15-2-16-,1
1596242,8-1-,1
3321150,7-,1
3075673,4-,1
2806770,22-1-20-,1
585605,2-,1
2381362,4-,1
180538,20-,1
180539,27-,1
2381365,20-,1
585611,4-,1
13879122,20-,1
585613,16-,1
909447,12-2-,1
5434401,3-13-,1
2559687,1-2-,1
35322,3-,1
909455,22-,1
430539,13-,1
180568,10-15-3-,1
2845752,2-,1
585629,20-,1
180573,17-16-,1
2381377,3-,1
10285491,12-,1
430550,8-,1
7992575,5-,1
3446443,1-12-,1
180590,11-4-,1
13879128,3-,1
180595,2-4-,1
13572484,4-,1
13879131,23-,1
2333477,3-1-,1
2282565,7-,1
585645,22-12-,1
3147806,1-2-,1
585647,16-,1
585649,22-1-,1
585650,4-,1
735876,22-,1
2381393,19-,1
585655,15-,1
2282569,1-20-,1
6397351,24-,1
312583,12-,1
35362,12-2-16-,1
11516231,14-,1
1545549,6-,1
3528411,23-,1
1004366,10-,1
2729222,3-,1
4160945,22-,1
180623,16-,1
35373,17-12-,1
2471433,18-3-,1
1329040,1-16-,1
430569,27-,1
909504,15-,1
13879135,18-,1
3528427,4-,1
585679,12-,1
585681,2-,1
505108,15-5-12-20-,1
180652,23-5-,1
1248980,10-18-,1
820340,1-,1
180659,2-,1
2282588,6-,1
585690,22-,1
2381418,24-,1
735894,15-,1
2689424,22-,1
6336478,1-,1
909527,22-20-4-,1
35406,12-1-,1
2806820,20-,1
7519195,15-8-12-20-,1
2432160,15-8-,1
662749,18-,1
10926287,5-,1
13879140,2-,1
585721,20-,1
180710,5-,1
6254080,13-,1
9566606,5-,1
1486616,12-,1
35452,2-,1
4014545,5-,1
35456,12-,1
9399105,5-,1
13879150,18-,1
2282628,16-,1
6593873,16-5-,1
13879152,22-,1
13879153,2-16-18-15-,1
13879155,20-,1
662775,20-,1
430640,10-,1
13879156,2-8-,1
312691,20-2-,1
1249014,23-13-,1
180760,10-,1
13879157,16-,1
13879158,2-,1
13879159,12-,1
4161008,20-,1
1545591,8-,1
13879165,5-,1
35492,6-,1
312700,12-,1
35494,4-,1
35495,20-2-,1
180779,2-4-,1
2650103,22-,1
180780,12-20-16-,1
35500,20-,1
35503,14-,1
1769587,27-10-18-,1
13448525,5-,1
35513,23-,1
35514,10-13-,1
1486649,5-,1
13808245,15-,1
312711,11-,1
35517,10-,1
6552162,12-,1
430669,2-,1
13879168,20-4-,1
13879169,23-,1
820412,20-,1
35532,10-,1
5700792,23-,1
35534,4-,1
35537,20-,1
2333528,17-,1
35538,5-,1
1004456,20-,1
35545,19-20-,1
35547,23-,1
13879172,8-,1
35552,17-,1
12626508,8-,1
505267,13-,1
10926317,1-8-13-,1
13879178,22-,1
180826,18-,1
2601807,20-,1
35564,20-,1
35565,12-,1
180827,12-,1
2333539,2-5-,1
2650121,5-,1
2650122,10-,1
3941264,8-,1
13879181,5-,1
13879183,16-,1
13879184,22-,1
180839,4-,1
35574,11-20-16-,1
2282684,11-19-4-5-,1
35580,19-20-6-,1
5272017,14-,1
13879186,12-,1
35585,5-,1
1329118,12-,1
13879187,4-,1
1666699,20-,1
3147876,16-,1
3941273,10-15-,1
13536997,23-5-,1
180850,23-,1
35605,15-5-8-,1
3266547,23-3-,1
10750731,10-18-,1
180855,16-,1
1718395,8-,1
13879191,20-5-,1
2381485,3-,1
430742,20-,1
180860,18-,1
13879195,23-,1
2051615,5-13-,1
35633,5-,1
13879196,22-10-,1
13772979,4-18-,1
13772980,20-,1
35644,18-23-,1
180879,13-,1
35646,23-5-,1
35650,18-,1
4888047,5-13-,1
5858258,18-,1
1830023,5-,1
13879205,2-,1
13879206,23-,1
3643212,19-,1
13879208,19-,1
2650171,5-,1
11681134,8-,1
180921,3-,1
312825,4-,1
35704,7-,1
2282764,23-,1
2806911,3-,1
35716,4-,1
2601870,18-15-5-8-,1
3323290,22-1-16-,1
13879212,15-,1
2845893,15-,1
10959652,23-,1
1004563,12-,1
10750752,4-,1
2282787,15-5-,1
180946,13-,1
2381554,10-,1
180948,8-,1
430822,2-,1
1173587,18-,1
35758,3-,1
312865,20-,1
35761,5-,1
180953,20-,1
35766,2-,1
180954,20-,1
909683,15-,1
13879216,5-,1
13879218,15-,1
35769,2-,1
13879221,22-1-4-,1
1718448,23-,1
5700839,27-,1
180962,12-,1
35785,20-,1
180968,20-,1
2729340,20-7-,1
430841,12-,1
13879222,7-6-,1
35803,15-3-,1
662875,12-,1
13879223,24-,1
35834,16-,1
4014619,23-,1
430880,2-,1
35847,5-,1
35848,5-,1
8599976,22-,1
9399189,18-23-,1
10826581,1-,1
10136859,5-,1
2601905,5-8-,1
181014,10-18-15-,1
35858,2-,1
662898,12-,1
2051683,11-,1
820548,16-,1
7740364,2-,1
3446584,23-,1
3029977,11-,1
11403464,2-,1
35866,15-,1
11142353,19-,1
35869,18-,1
35870,23-,1
35872,5-,1
35874,15-,1
35876,15-16-,1
2519095,15-,1
2333682,18-,1
13879229,20-16-23-3-,1
2162055,16-,1
909717,22-,1
9546062,18-,1
585902,10-,1
13879231,15-,1
5158303,5-,1
2333692,2-,1
181048,5-,1
4990129,20-,1
35905,8-,1
5554406,3-,1
430910,10-8-3-,1
909731,10-,1
585909,8-,1
35919,18-,1
1830070,3-,1
13685351,10-15-,1
2650225,4-,1
430926,23-,1
313006,16-,1
13599941,27-5-,1
13879235,16-,1
13879236,18-,1
1545768,12-,1
3111628,15-,1
3075824,5-,1
181105,18-,1
1329202,27-18-,1
181109,23-3-,1
2051716,20-,1
3349801,11-,1
181112,16-,1
181118,14-,1
36006,14-,1
13879246,18-23-8-,1
909798,14-,1
2432409,17-,1
181138,10-,1
36015,27-,1
13879247,10-8-13-,1
6968585,6-,1
1067049,17-,1
820613,24-,1
2333739,12-,1
36030,8-12-,1
313089,24-,1
5531803,19-,1
1249157,8-,1
181171,1-,1
430999,22-27-,1
13879250,19-,1
36053,7-17-,1
1403513,14-,1
36054,2-17-,1
1995798,18-,1
8234887,18-,1
820643,1-,1
662994,5-12-,1
2845998,1-3-,1
4400171,14-,1
1486820,17-23-,1
313113,14-,1
662998,19-3-,1
313118,16-,1
36077,24-,1
3446668,13-,1
820656,15-,1
5815466,7-,1
585998,18-,1
36087,5-,1
909838,15-14-,1
313122,17-,1
5858354,10-23-15-5-20-,1
736209,11-,1
36100,24-,1
13650540,10-18-,1
8936949,19-,1
181212,17-,1
36105,6-,1
36109,17-,1
1830110,19-,1
586023,12-20-,1
1249196,10-5-3-,1
1718546,3-13-12-14-,1
36117,17-,1
3232349,1-,1
181220,16-,1
36119,22-,1
1067127,5-,1
1718552,12-16-,1
36132,1-2-10-,1
313159,20-,1
10382220,24-6-,1
1173729,17-,1
1876498,12-14-,1
431057,22-1-20-,1
181246,22-12-,1
13685376,4-,1
36158,18-,1
36162,11-8-,1
2519166,1-,1
12013920,3-,1
313184,15-,1
586053,3-,1
313197,24-,1
181285,19-,1
36187,27-,1
5606998,10-18-7-,1
181292,2-,1
313206,14-,1
313212,16-,1
181305,10-4-,1
11092198,16-4-,1
4947393,19-,1
2729438,7-,1
13879265,6-,1
586076,19-,1
13879267,5-4-,1
1718570,17-,1
1173755,3-,1
181332,20-,1
10750829,5-,1
2689564,13-12-,1
586087,10-18-23-14-,1
36238,19-20-2-,1
13879269,22-2-,1
431131,1-16-,1
663066,15-,1
10926427,23-,1
13879270,6-,1
36252,10-,1
181348,27-,1
2807037,12-,1
431140,8-,1
36256,12-,1
586096,14-,1
2282964,14-,1
181369,20-18-17-,1
3181379,17-,1
820753,22-,1
10783334,16-,1
1933704,7-,1
36275,24-,1
1067230,2-,1
36279,17-7-,1
8412960,24-,1
736309,19-,1
13879274,19-20-,1
13879275,20-2-24-15-,1
313290,15-5-,1
663081,17-,1
663082,17-3-,1
663085,24-,1
36312,14-,1
9989676,24-,1
181398,24-,1
313311,4-10-18-8-,1
909981,4-,1
1933730,14-,1
909984,12-,1
3868034,19-,1
431189,22-,1
1067254,15-12-2-,1
820777,8-,1
8648051,7-,1
663101,16-15-5-14-,1
1486916,13-1-,1
11969903,23-,1
10750861,15-,1
10136924,10-18-13-,1
3446825,14-,1
1403647,7-,1
1067272,22-1-,1
13879278,10-,1
663123,17-,1
820800,24-,1
1486930,7-,1
36388,7-,1
36395,17-,1
2333818,24-,1
10959734,3-,1
36405,24-,1
13879279,20-2-4-,1
586172,27-,1
13879280,8-3-,1
820816,27-,1
13879281,7-,1
820819,16-,1
9324138,24-,1
2283008,15-,1
181509,18-7-,1
586191,14-,1
586192,23-,1
431262,8-,1
10895498,5-,1
586194,24-,1
13773082,1-12-20-16-,1
36451,3-,1
36454,17-,1
13879282,27-7-,1
3266722,24-,1
36458,7-,1
13879283,15-,1
36466,7-,1
505890,3-,1
36470,7-,1
4655160,10-13-,1
2949423,14-,1
910096,27-,1
736392,27-,1
36483,18-,1
3528893,6-,1
4593007,5-14-,1
181559,24-6-,1
2116763,12-,1
431290,20-,1
1329455,4-,1
736404,10-,1
181568,12-,1
1173884,17-7-,1
313451,8-,1
13879286,4-,1
431299,27-,1
1173888,19-,1
7519565,17-,1
4593022,15-,1
1876689,20-2-7-,1
5210310,12-,1
36526,17-,1
9179677,18-4-,1
181594,10-,1
1249483,22-,1
505945,16-5-,1
1249491,7-,1
2283037,27-,1
36545,18-5-,1
5272222,7-,1
2333846,4-,1
36558,18-15-12-20-,1
4990333,23-,1
36562,24-,1
36565,5-,1
181629,16-7-,1
313507,17-,1
1067407,17-,1
431333,12-,1
820904,10-18-,1
505993,15-,1
2689658,27-,1
181640,27-16-4-27-,1
5434764,8-,1
586257,18-,1
11326577,18-,1
13879290,18-,1
13879291,5-3-16-,1
2283045,27-,1
2333858,17-,1
6046487,6-,1
3329128,1-,1
181664,15-,1
1173929,17-7-,1
13572649,10-,1
2381815,17-,1
313563,7-,1
431374,22-,1
3941658,8-,1
181684,20-,1
36626,7-,1
313571,17-,1
2333873,18-23-22-,1
313581,17-,1
2766742,11-19-,1
13879294,15-,1
1004928,2-16-,1
1173949,23-,1
13879295,4-,1
181698,5-,1
13879296,16-4-,1
910220,18-23-,1
431388,14-3-,1
181702,11-,1
1667001,24-,1
2689688,6-,1
431395,17-,1
2729503,10-13-,1
13879297,24-,1
36658,23-,1
586316,10-,1
181715,18-,1
36665,12-,1
313608,27-,1
13879302,5-,1
13879304,8-,1
4233552,10-,1
586328,22-,1
13879307,15-8-,1
181746,27-10-,1
736508,2-,1
13879308,18-,1
10825288,20-2-,1
313634,2-,1
506087,8-,1
6459061,20-16-,1
586343,22-14-,1
3286180,3-,1
10926469,5-,1
11172146,18-,1
13879311,23-,1
3030217,27-23-,1
36712,11-19-,1
431428,14-,1
2051921,27-,1
7598102,2-,1
13879313,8-12-4-,1
7264606,10-18-23-,1
2560009,12-,1
36728,16-,1
13879314,20-16-,1
2519278,8-,1
11172148,18-17-,1
13113687,10-18-2-4-,1
181784,27-,1
2116864,3-,1
910281,8-22-,1
1667033,5-6-,1
36748,12-14-3-,1
36755,6-10-18-15-,1
36760,1-23-8-,1
2381853,1-2-,1
1067511,18-14-,1
1067512,1-,1
1403882,27-18-,1
4233576,10-,1
3207981,3-1-12-,1
36777,19-,1
821009,12-,1
13879317,4-,1
3329147,5-8-,1
586368,7-,1
1546003,17-,1
1403885,15-,1
2381865,24-,1
1487047,18-,1
586372,18-5-8-,1
13879318,4-,1
4015038,27-15-5-,1
181842,5-,1
2381871,19-,1
1329629,23-5-,1
13278463,4-,1
910316,27-,1
3298837,20-16-23-,1
2162352,13-,1
36826,11-,1
431475,6-,1
10827031,8-,1
313724,6-,1
313725,20-,1
36834,1-,1
13685437,8-22-12-,1
13842082,1-,1
2432605,20-2-,1
313728,24-,1
181872,10-,1
36841,10-,1
736551,14-,1
12626667,4-,1
1005005,1-,1
36851,6-,1
1546015,13-,1
12975958,10-15-,1
4715629,20-,1
10750943,13-,1
13879321,10-12-2-16-,1
910348,13-,1
36862,3-1-12-,1
13879322,1-,1
3529171,23-,1
3529172,23-,1
3868278,27-,1
586403,1-7-,1
431493,1-12-4-,1
586405,17-7-,1
2051961,2-4-,1
181921,1-,1
8287451,10-,1
2283136,4-,1
2333929,8-22-12-,1
5781342,20-16-,1
2519312,5-,1
3529197,8-,1
36897,17-,1
2471882,14-,1
2283149,2-,1
2987648,11-14-,1
13879326,15-,1
36903,17-,1
36907,12-15-,1
4015099,1-,1
1249743,2-,1
181938,27-,1
1876871,12-,1
36915,2-4-,1
5652890,5-,1
1067616,13-,1
13879328,12-2-,1
506217,5-,1
431524,20-2-27-15-8-,1
13879329,20-,1
36934,14-11-,1
36936,19-,1
36937,6-,1
13879330,6-,1
13879331,7-,1
6336761,11-,1
181989,27-,1
431546,6-,1
7080442,8-2-,1
4715684,20-2-4-,1
313824,19-,1
506230,23-,1
2333941,27-,1
2519332,27-,1
3447145,12-16-,1
13879333,8-,1
10926493,10-,1
36977,15-,1
12950342,4-,1
13879334,18-,1
2729547,10-23-15-3-16-,1
36980,3-,1
36983,12-,1
13879336,20-4-,1
13773148,20-,1
313856,15-5-,1
2729549,10-7-17-4-,1
1403996,27-7-,1
36996,6-,1
3296615,10-,1
2205027,10-,1
37010,20-,1
1329740,8-3-,1
13879339,11-,1
431591,17-,1
10314502,19-22-1-,1
3291239,18-,1
37026,27-18-,1
3030292,2-,1
2333955,2-,1
13537155,17-,1
13879341,1-,1
13879342,14-,1
13879343,1-4-,1
13879344,12-,1
2987666,6-,1
37061,12-,1
13879347,5-,1
1667135,14-,1
37071,2-,1
13879350,1-,1
2987673,2-,1
13879351,2-,1
13879354,8-,1
11276407,4-,1
13879357,10-,1
13879363,18-,1
13879365,27-,1
13879369,20-,1
13879371,2-,1
13879374,19-,1
13879379,8-,1
1487159,14-,1
13879383,27-,1
13879384,17-,1
13879386,23-,1
1487163,4-,1
13879400,12-,1
13879401,12-,1
13879402,14-,1
13879404,10-,1
13879407,18-,1
13879409,2-,1
182152,10-,1
37143,4-,1
586524,8-,1
431680,19-13-1-,1
182170,15-8-,1
8795397,20-4-,1
1174207,7-,1
314045,22-,1
182173,18-8-13-,1
736719,12-,1
1546124,1-,1
13879414,14-,1
1329820,1-16-,1
1249874,18-23-,1
663505,12-,1
1667207,6-,1
37162,17-,1
182193,17-7-,1
